subset,image,class,confidence,x1,y1,x2,y2
train,DJI_20250424193038_0038_V_jpeg.rf.4d7d60309fc6422dc80fb9dad6095946.jpg,barcode,0.6674284338951111,2442.223876953125,1689.1455078125,2472.668701171875,1716.767578125
train,DJI_20250424193038_0038_V_jpeg.rf.4d7d60309fc6422dc80fb9dad6095946.jpg,barcode,0.6665695309638977,2894.9033203125,1682.3895263671875,2926.00732421875,1713.4588623046875
train,DJI_20250424193038_0038_V_jpeg.rf.4d7d60309fc6422dc80fb9dad6095946.jpg,barcode,0.5557801723480225,2682.945556640625,1671.0660400390625,2716.802490234375,1703.9249267578125
train,DJI_20250424193038_0038_V_jpeg.rf.4d7d60309fc6422dc80fb9dad6095946.jpg,barcode,0.5226856470108032,2828.049560546875,1724.7144775390625,2860.557861328125,1754.3084716796875
train,DJI_20250424193038_0038_V_jpeg.rf.4d7d60309fc6422dc80fb9dad6095946.jpg,barcode,0.3769095242023468,2835.5849609375,1719.0780029296875,2869.74169921875,1746.6685791015625
train,DJI_20250424193038_0038_V_jpeg.rf.4d7d60309fc6422dc80fb9dad6095946.jpg,barcode,0.2767133414745331,2453.900146484375,1611.47314453125,2484.29443359375,1641.7611083984375
train,DJI_20250424193039_0039_V_jpeg.rf.24b10806557fdb04fbe049f9227d8ea3.jpg,barcode,0.8946722149848938,2785.253173828125,1435.84375,2819.845458984375,1468.3585205078125
train,DJI_20250424193039_0039_V_jpeg.rf.24b10806557fdb04fbe049f9227d8ea3.jpg,barcode,0.8767961859703064,2609.423828125,1385.412841796875,2639.41259765625,1416.919921875
train,DJI_20250424193039_0039_V_jpeg.rf.24b10806557fdb04fbe049f9227d8ea3.jpg,pallets,0.83011394739151,2374.217041015625,1260.1483154296875,2498.759033203125,1510.5225830078125
train,DJI_20250424193039_0039_V_jpeg.rf.24b10806557fdb04fbe049f9227d8ea3.jpg,pallets,0.7796374559402466,2760.868896484375,1328.33203125,2875.54736328125,1557.043212890625
train,DJI_20250424193039_0039_V_jpeg.rf.24b10806557fdb04fbe049f9227d8ea3.jpg,pallets,0.7775441408157349,2219.34033203125,1340.264404296875,2327.292724609375,1499.89111328125
train,DJI_20250424193039_0039_V_jpeg.rf.24b10806557fdb04fbe049f9227d8ea3.jpg,pallets,0.773780107498169,2580.69384765625,1293.517822265625,2700.662353515625,1533.4384765625
train,DJI_20250424193039_0039_V_jpeg.rf.24b10806557fdb04fbe049f9227d8ea3.jpg,barcode,0.6928353905677795,2255.49072265625,1434.68408203125,2284.629638671875,1459.894287109375
train,DJI_20250424193039_0039_V_jpeg.rf.24b10806557fdb04fbe049f9227d8ea3.jpg,barcode,0.5814098715782166,2634.128662109375,1425.8037109375,2665.96728515625,1454.177490234375
train,DJI_20250424193039_0039_V_jpeg.rf.24b10806557fdb04fbe049f9227d8ea3.jpg,barcode,0.5498427152633667,2411.700439453125,1398.5869140625,2443.082763671875,1426.9556884765625
train,DJI_20250424193039_0039_V_jpeg.rf.24b10806557fdb04fbe049f9227d8ea3.jpg,barcode,0.5193308591842651,2837.954833984375,1431.4178466796875,2866.791015625,1458.126953125
train,DJI_20250424193039_0039_V_jpeg.rf.24b10806557fdb04fbe049f9227d8ea3.jpg,barcode,0.48406386375427246,2775.021484375,1468.446533203125,2806.288330078125,1497.2879638671875
train,DJI_20250424193039_0039_V_jpeg.rf.24b10806557fdb04fbe049f9227d8ea3.jpg,barcode,0.46628594398498535,2233.466064453125,1366.8690185546875,2278.12060546875,1425.1705322265625
train,DJI_20250424193039_0039_V_jpeg.rf.24b10806557fdb04fbe049f9227d8ea3.jpg,barcode,0.4618799388408661,2595.334228515625,1442.86279296875,2626.638916015625,1474.403564453125
train,DJI_20250424193039_0039_V_jpeg.rf.24b10806557fdb04fbe049f9227d8ea3.jpg,barcode,0.43450817465782166,2412.34521484375,1365.8411865234375,2441.01318359375,1395.960205078125
train,DJI_20250424193039_0039_V_jpeg.rf.24b10806557fdb04fbe049f9227d8ea3.jpg,barcode,0.41969531774520874,2772.592529296875,1473.3076171875,2802.000732421875,1503.1507568359375
train,DJI_20250424193039_0039_V_jpeg.rf.24b10806557fdb04fbe049f9227d8ea3.jpg,barcode,0.2956203818321228,2407.009033203125,1448.1351318359375,2436.525634765625,1476.546630859375
train,DJI_20250424193040_0041_V_jpeg.rf.8e6ad7f9fbb318bffc40bd013da16bef.jpg,pallets,0.7619454264640808,2527.675048828125,938.6720581054688,2631.12109375,1159.9736328125
train,DJI_20250424193040_0041_V_jpeg.rf.8e6ad7f9fbb318bffc40bd013da16bef.jpg,pallets,0.7481790781021118,2686.54052734375,965.9927978515625,2789.7900390625,1185.9573974609375
train,DJI_20250424193040_0041_V_jpeg.rf.8e6ad7f9fbb318bffc40bd013da16bef.jpg,barcode,0.7322553992271423,2570.517822265625,1052.2047119140625,2601.43798828125,1080.361083984375
train,DJI_20250424193040_0041_V_jpeg.rf.8e6ad7f9fbb318bffc40bd013da16bef.jpg,pallets,0.7229141592979431,2342.4794921875,911.5298461914062,2453.53466796875,1147.99560546875
train,DJI_20250424193040_0041_V_jpeg.rf.8e6ad7f9fbb318bffc40bd013da16bef.jpg,barcode,0.7107498645782471,2700.31787109375,1081.56396484375,2731.333251953125,1110.5472412109375
train,DJI_20250424193040_0041_V_jpeg.rf.8e6ad7f9fbb318bffc40bd013da16bef.jpg,pallets,0.7026039958000183,2200.675048828125,980.8495483398438,2295.41455078125,1126.069091796875
train,DJI_20250424193040_0041_V_jpeg.rf.8e6ad7f9fbb318bffc40bd013da16bef.jpg,barcode,0.700217604637146,2546.929443359375,1017.1648559570312,2575.935546875,1046.5518798828125
train,DJI_20250424193040_0041_V_jpeg.rf.8e6ad7f9fbb318bffc40bd013da16bef.jpg,barcode,0.6985873579978943,2366.14599609375,1031.0885009765625,2396.779296875,1063.3677978515625
train,DJI_20250424193040_0041_V_jpeg.rf.8e6ad7f9fbb318bffc40bd013da16bef.jpg,barcode,0.6803827881813049,2363.85791015625,1080.6641845703125,2396.6591796875,1112.3070068359375
train,DJI_20250424193040_0041_V_jpeg.rf.8e6ad7f9fbb318bffc40bd013da16bef.jpg,barcode,0.5763107538223267,2695.224365234375,1100.0284423828125,2723.864990234375,1127.636474609375
train,DJI_20250424193040_0041_V_jpeg.rf.8e6ad7f9fbb318bffc40bd013da16bef.jpg,barcode,0.5182980895042419,2705.66845703125,1065.1875,2733.043212890625,1093.6871337890625
train,DJI_20250424193040_0041_V_jpeg.rf.8e6ad7f9fbb318bffc40bd013da16bef.jpg,barcode,0.38680699467658997,2385.07421875,985.6565551757812,2411.5361328125,1015.481201171875
train,DJI_20250424193040_0041_V_jpeg.rf.8e6ad7f9fbb318bffc40bd013da16bef.jpg,barcode,0.373504638671875,2533.77490234375,1074.79248046875,2562.262939453125,1102.536865234375
train,DJI_20250424193040_0041_V_jpeg.rf.8e6ad7f9fbb318bffc40bd013da16bef.jpg,barcode,0.2788458466529846,2380.5888671875,998.8223876953125,2408.534423828125,1028.522216796875
train,DJI_20250424193041_0042_V_jpeg.rf.3fa6e4e2a6961b7acfab635a5922a863.jpg,pallets,0.7674325108528137,2434.714599609375,861.796630859375,2548.4814453125,1090.05322265625
train,DJI_20250424193041_0042_V_jpeg.rf.3fa6e4e2a6961b7acfab635a5922a863.jpg,pallets,0.7573594450950623,2604.54931640625,909.1487426757812,2696.860595703125,1103.705810546875
train,DJI_20250424193041_0042_V_jpeg.rf.3fa6e4e2a6961b7acfab635a5922a863.jpg,pallets,0.7561253309249878,2266.736328125,846.3480834960938,2366.1904296875,1074.7777099609375
train,DJI_20250424193041_0042_V_jpeg.rf.3fa6e4e2a6961b7acfab635a5922a863.jpg,barcode,0.6951068639755249,2454.0322265625,1004.0940551757812,2484.1181640625,1034.6251220703125
train,DJI_20250424193041_0042_V_jpeg.rf.3fa6e4e2a6961b7acfab635a5922a863.jpg,barcode,0.6876162886619568,2488.900634765625,980.056396484375,2518.177978515625,1008.4887084960938
train,DJI_20250424193041_0042_V_jpeg.rf.3fa6e4e2a6961b7acfab635a5922a863.jpg,pallets,0.6560921669006348,2117.3935546875,915.549072265625,2218.1796875,1062.0621337890625
train,DJI_20250424193041_0042_V_jpeg.rf.3fa6e4e2a6961b7acfab635a5922a863.jpg,barcode,0.6495295763015747,2296.20751953125,930.4257202148438,2323.017333984375,959.3423461914062
train,DJI_20250424193041_0042_V_jpeg.rf.3fa6e4e2a6961b7acfab635a5922a863.jpg,barcode,0.627875030040741,2289.511962890625,963.6219482421875,2320.198974609375,992.2628173828125
train,DJI_20250424193041_0042_V_jpeg.rf.3fa6e4e2a6961b7acfab635a5922a863.jpg,barcode,0.5252593755722046,2291.784912109375,1013.3096923828125,2316.2197265625,1041.1064453125
train,DJI_20250424193041_0042_V_jpeg.rf.3fa6e4e2a6961b7acfab635a5922a863.jpg,barcode,0.4197379946708679,2609.298828125,1029.103271484375,2636.603759765625,1053.9825439453125
train,DJI_20250424193041_0042_V_jpeg.rf.3fa6e4e2a6961b7acfab635a5922a863.jpg,barcode,0.39381590485572815,2463.615478515625,939.97265625,2489.028076171875,971.0729370117188
train,DJI_20250424193041_0042_V_jpeg.rf.3fa6e4e2a6961b7acfab635a5922a863.jpg,pallets,0.3538207709789276,1940.1624755859375,704.9173583984375,2069.896484375,866.5181884765625
train,DJI_20250424193041_0042_V_jpeg.rf.3fa6e4e2a6961b7acfab635a5922a863.jpg,barcode,0.3391333818435669,2151.62548828125,1007.1083374023438,2179.674072265625,1026.8046875
train,DJI_20250424193041_0042_V_jpeg.rf.3fa6e4e2a6961b7acfab635a5922a863.jpg,pallets,0.3338097929954529,2097.958740234375,729.3839721679688,2207.260498046875,873.056884765625
train,DJI_20250424193041_0042_V_jpeg.rf.3fa6e4e2a6961b7acfab635a5922a863.jpg,barcode,0.3297958970069885,2614.369140625,1006.00390625,2641.451416015625,1029.7530517578125
train,DJI_20250424193041_0042_V_jpeg.rf.3fa6e4e2a6961b7acfab635a5922a863.jpg,barcode,0.30530115962028503,2663.142333984375,981.9808959960938,2687.64306640625,1007.8865356445312
train,DJI_20250424193041_0042_V_jpeg.rf.3fa6e4e2a6961b7acfab635a5922a863.jpg,barcode,0.2649349868297577,2290.914306640625,968.4242553710938,2318.1171875,996.9514770507812
train,DJI_20250424193042_0044_V_jpeg.rf.d074ad9fb975c75fae4a6f903e24a70c.jpg,pallets,0.8553310632705688,1759.207275390625,901.88916015625,1863.91552734375,1043.50341796875
train,DJI_20250424193042_0044_V_jpeg.rf.d074ad9fb975c75fae4a6f903e24a70c.jpg,pallets,0.7838337421417236,2073.337158203125,856.6305541992188,2180.00537109375,1079.5936279296875
train,DJI_20250424193042_0044_V_jpeg.rf.d074ad9fb975c75fae4a6f903e24a70c.jpg,pallets,0.7682521939277649,1899.2032470703125,834.9898071289062,2000.53662109375,1061.1572265625
train,DJI_20250424193042_0044_V_jpeg.rf.d074ad9fb975c75fae4a6f903e24a70c.jpg,barcode,0.7304295897483826,1793.622314453125,990.742431640625,1818.9737548828125,1015.75
train,DJI_20250424193042_0044_V_jpeg.rf.d074ad9fb975c75fae4a6f903e24a70c.jpg,pallets,0.7126531600952148,2228.24462890625,906.4252319335938,2323.2490234375,1094.90283203125
train,DJI_20250424193042_0044_V_jpeg.rf.d074ad9fb975c75fae4a6f903e24a70c.jpg,barcode,0.5908133387565613,2235.892333984375,979.692138671875,2261.8359375,1008.005615234375
train,DJI_20250424193042_0044_V_jpeg.rf.d074ad9fb975c75fae4a6f903e24a70c.jpg,barcode,0.4739551544189453,2089.756103515625,935.54638671875,2114.7587890625,962.4404296875
train,DJI_20250424193042_0044_V_jpeg.rf.d074ad9fb975c75fae4a6f903e24a70c.jpg,barcode,0.44633665680885315,1919.575439453125,948.0125122070312,1946.097412109375,975.7022705078125
train,DJI_20250424193042_0044_V_jpeg.rf.d074ad9fb975c75fae4a6f903e24a70c.jpg,barcode,0.41139811277389526,1928.05712890625,1002.0850830078125,1956.3541259765625,1025.370849609375
train,DJI_20250424193042_0044_V_jpeg.rf.d074ad9fb975c75fae4a6f903e24a70c.jpg,barcode,0.374800443649292,2080.656494140625,994.643798828125,2111.677001953125,1023.69189453125
train,DJI_20250424193042_0044_V_jpeg.rf.d074ad9fb975c75fae4a6f903e24a70c.jpg,pallets,0.34627971053123474,1796.029541015625,706.5554809570312,1881.8135986328125,863.1720581054688
train,DJI_20250424193042_0044_V_jpeg.rf.d074ad9fb975c75fae4a6f903e24a70c.jpg,barcode,0.3417137563228607,1920.458251953125,935.7453002929688,1949.204345703125,964.7399291992188
train,DJI_20250424193042_0044_V_jpeg.rf.d074ad9fb975c75fae4a6f903e24a70c.jpg,barcode,0.3133489787578583,2109.001708984375,967.2364501953125,2137.314208984375,994.7228393554688
train,DJI_20250424193042_0044_V_jpeg.rf.d074ad9fb975c75fae4a6f903e24a70c.jpg,barcode,0.30382317304611206,2234.26318359375,1016.0848999023438,2260.8896484375,1042.9864501953125
train,DJI_20250424193042_0044_V_jpeg.rf.d074ad9fb975c75fae4a6f903e24a70c.jpg,barcode,0.27082765102386475,2113.542236328125,969.2115478515625,2142.38671875,996.6436767578125
train,DJI_20250424193043_0045_V_jpeg.rf.ce95b8dfbac42e8c370547265f5f04ef.jpg,pallets,0.8384222984313965,1696.6737060546875,961.3195190429688,1806.399169921875,1109.1153564453125
train,DJI_20250424193043_0045_V_jpeg.rf.ce95b8dfbac42e8c370547265f5f04ef.jpg,pallets,0.8341118693351746,2015.9580078125,908.8361206054688,2126.967041015625,1134.1922607421875
train,DJI_20250424193043_0045_V_jpeg.rf.ce95b8dfbac42e8c370547265f5f04ef.jpg,pallets,0.7905828952789307,1829.678466796875,885.78857421875,1953.253662109375,1122.116943359375
train,DJI_20250424193043_0045_V_jpeg.rf.ce95b8dfbac42e8c370547265f5f04ef.jpg,pallets,0.7775986790657043,2177.674560546875,958.0104370117188,2277.6962890625,1149.7012939453125
train,DJI_20250424193043_0045_V_jpeg.rf.ce95b8dfbac42e8c370547265f5f04ef.jpg,barcode,0.7697445154190063,1860.37255859375,1005.3540649414062,1891.93212890625,1036.8441162109375
train,DJI_20250424193043_0045_V_jpeg.rf.ce95b8dfbac42e8c370547265f5f04ef.jpg,barcode,0.7442108988761902,1867.5311279296875,1054.63720703125,1899.6248779296875,1084.421875
train,DJI_20250424193043_0045_V_jpeg.rf.ce95b8dfbac42e8c370547265f5f04ef.jpg,barcode,0.48117297887802124,2035.912353515625,989.1197509765625,2061.85302734375,1018.6383056640625
train,DJI_20250424193043_0045_V_jpeg.rf.ce95b8dfbac42e8c370547265f5f04ef.jpg,barcode,0.4492012560367584,1726.1387939453125,1045.494873046875,1756.9781494140625,1072.7371826171875
train,DJI_20250424193043_0045_V_jpeg.rf.ce95b8dfbac42e8c370547265f5f04ef.jpg,barcode,0.38773730397224426,2027.48974609375,1051.9332275390625,2058.674560546875,1078.2825927734375
train,DJI_20250424193043_0045_V_jpeg.rf.ce95b8dfbac42e8c370547265f5f04ef.jpg,barcode,0.37123122811317444,2055.29443359375,1026.1971435546875,2082.997314453125,1052.6395263671875
train,DJI_20250424193043_0045_V_jpeg.rf.ce95b8dfbac42e8c370547265f5f04ef.jpg,barcode,0.32905706763267517,1865.6820068359375,975.2179565429688,1891.8486328125,1005.7247314453125
train,DJI_20250424193044_0046_V_jpeg.rf.c1018dac966751423a0b00b57fc259c0.jpg,barcode,0.8739667534828186,2033.4771728515625,1105.8525390625,2066.086181640625,1139.0771484375
train,DJI_20250424193044_0046_V_jpeg.rf.c1018dac966751423a0b00b57fc259c0.jpg,barcode,0.8725438117980957,2196.552734375,1154.7476806640625,2225.14794921875,1183.9974365234375
train,DJI_20250424193044_0046_V_jpeg.rf.c1018dac966751423a0b00b57fc259c0.jpg,pallets,0.8432843089103699,2015.477783203125,1022.2824096679688,2132.308349609375,1250.2850341796875
train,DJI_20250424193044_0046_V_jpeg.rf.c1018dac966751423a0b00b57fc259c0.jpg,barcode,0.8160812258720398,1721.6025390625,1159.0750732421875,1749.6142578125,1184.673095703125
train,DJI_20250424193044_0046_V_jpeg.rf.c1018dac966751423a0b00b57fc259c0.jpg,pallets,0.7934739589691162,1826.562744140625,997.072998046875,1951.69140625,1233.6546630859375
train,DJI_20250424193044_0046_V_jpeg.rf.c1018dac966751423a0b00b57fc259c0.jpg,pallets,0.7812680602073669,2180.638916015625,1064.09912109375,2290.90087890625,1274.645751953125
train,DJI_20250424193044_0046_V_jpeg.rf.c1018dac966751423a0b00b57fc259c0.jpg,pallets,0.7640548348426819,1683.7952880859375,1069.0321044921875,1795.9278564453125,1219.860595703125
train,DJI_20250424193044_0046_V_jpeg.rf.c1018dac966751423a0b00b57fc259c0.jpg,barcode,0.7406806349754333,2193.683837890625,1189.087890625,2221.727783203125,1216.1881103515625
train,DJI_20250424193044_0046_V_jpeg.rf.c1018dac966751423a0b00b57fc259c0.jpg,barcode,0.5370036959648132,1858.8765869140625,1082.235107421875,1887.6575927734375,1112.67041015625
train,DJI_20250424193044_0046_V_jpeg.rf.c1018dac966751423a0b00b57fc259c0.jpg,barcode,0.45434096455574036,1855.9324951171875,1120.2286376953125,1888.7906494140625,1149.039794921875
train,DJI_20250424193044_0046_V_jpeg.rf.c1018dac966751423a0b00b57fc259c0.jpg,barcode,0.37126749753952026,2033.337646484375,1165.253662109375,2063.697021484375,1194.99365234375
train,DJI_20250424193044_0046_V_jpeg.rf.c1018dac966751423a0b00b57fc259c0.jpg,barcode,0.32998499274253845,2033.3856201171875,1170.323486328125,2066.032958984375,1199.6845703125
train,DJI_20250424193044_0046_V_jpeg.rf.c1018dac966751423a0b00b57fc259c0.jpg,barcode,0.3036210834980011,2059.94873046875,1141.9951171875,2088.4033203125,1170.4132080078125
train,DJI_20250424193045_0047_V_jpeg.rf.9a054402f36f253f0300c4c71c6192a0.jpg,pallets,0.8208206295967102,1809.0108642578125,1148.9329833984375,1947.3885498046875,1391.0380859375
train,DJI_20250424193045_0047_V_jpeg.rf.9a054402f36f253f0300c4c71c6192a0.jpg,pallets,0.8054576516151428,2007.00439453125,1173.791748046875,2136.55859375,1412.89453125
train,DJI_20250424193045_0047_V_jpeg.rf.9a054402f36f253f0300c4c71c6192a0.jpg,pallets,0.797494113445282,2182.287841796875,1217.4276123046875,2295.497802734375,1439.6986083984375
train,DJI_20250424193045_0047_V_jpeg.rf.9a054402f36f253f0300c4c71c6192a0.jpg,pallets,0.7849869728088379,1656.602294921875,1215.4150390625,1782.62158203125,1377.305908203125
train,DJI_20250424193045_0047_V_jpeg.rf.9a054402f36f253f0300c4c71c6192a0.jpg,barcode,0.7844775915145874,2193.664306640625,1351.862548828125,2225.01904296875,1382.989013671875
train,DJI_20250424193045_0047_V_jpeg.rf.9a054402f36f253f0300c4c71c6192a0.jpg,barcode,0.7591434717178345,2240.35791015625,1306.132080078125,2270.296630859375,1336.283203125
train,DJI_20250424193045_0047_V_jpeg.rf.9a054402f36f253f0300c4c71c6192a0.jpg,barcode,0.7141308784484863,1696.2657470703125,1313.08056640625,1725.6854248046875,1338.5948486328125
train,DJI_20250424193045_0047_V_jpeg.rf.9a054402f36f253f0300c4c71c6192a0.jpg,barcode,0.5833755731582642,2028.9298095703125,1261.3984375,2057.700927734375,1292.98193359375
train,DJI_20250424193045_0047_V_jpeg.rf.9a054402f36f253f0300c4c71c6192a0.jpg,barcode,0.5783895254135132,2197.24462890625,1338.3819580078125,2228.434814453125,1369.9608154296875
train,DJI_20250424193045_0047_V_jpeg.rf.9a054402f36f253f0300c4c71c6192a0.jpg,barcode,0.571909487247467,2026.6153564453125,1323.7109375,2059.573486328125,1354.1461181640625
train,DJI_20250424193045_0047_V_jpeg.rf.9a054402f36f253f0300c4c71c6192a0.jpg,barcode,0.4200730323791504,1843.92041015625,1272.9644775390625,1870.2694091796875,1301.8096923828125
train,DJI_20250424193045_0047_V_jpeg.rf.9a054402f36f253f0300c4c71c6192a0.jpg,barcode,0.4048958420753479,1847.6029052734375,1330.67041015625,1879.201416015625,1353.8648681640625
train,DJI_20250424193045_0047_V_jpeg.rf.9a054402f36f253f0300c4c71c6192a0.jpg,barcode,0.37887507677078247,2199.341064453125,1316.3638916015625,2226.047607421875,1345.31396484375
train,DJI_20250424193045_0047_V_jpeg.rf.9a054402f36f253f0300c4c71c6192a0.jpg,barcode,0.33418339490890503,2033.4169921875,1317.45361328125,2060.877685546875,1347.5020751953125
train,DJI_20250424193045_0047_V_jpeg.rf.9a054402f36f253f0300c4c71c6192a0.jpg,barcode,0.2632894217967987,2058.263427734375,1297.3277587890625,2088.053955078125,1325.74365234375
train,DJI_20250424193045_0048_V_jpeg.rf.8cbf4cd57855744f41a18e3889cb5b55.jpg,pallets,0.8675752878189087,2014.3359375,1365.1317138671875,2146.347900390625,1626.365478515625
train,DJI_20250424193045_0048_V_jpeg.rf.8cbf4cd57855744f41a18e3889cb5b55.jpg,pallets,0.8158159852027893,1797.5975341796875,1325.8226318359375,1945.791259765625,1601.5419921875
train,DJI_20250424193045_0048_V_jpeg.rf.8cbf4cd57855744f41a18e3889cb5b55.jpg,pallets,0.8136888742446899,1627.611083984375,1408.0899658203125,1766.1845703125,1580.3519287109375
train,DJI_20250424193045_0048_V_jpeg.rf.8cbf4cd57855744f41a18e3889cb5b55.jpg,pallets,0.7638751268386841,2196.8623046875,1416.9195556640625,2314.387451171875,1650.0694580078125
train,DJI_20250424193045_0048_V_jpeg.rf.8cbf4cd57855744f41a18e3889cb5b55.jpg,barcode,0.7517852187156677,1671.5067138671875,1509.0875244140625,1701.28564453125,1538.399169921875
train,DJI_20250424193045_0048_V_jpeg.rf.8cbf4cd57855744f41a18e3889cb5b55.jpg,barcode,0.7180811166763306,2205.17333984375,1561.58642578125,2242.30810546875,1591.1248779296875
train,DJI_20250424193045_0048_V_jpeg.rf.8cbf4cd57855744f41a18e3889cb5b55.jpg,barcode,0.6691873073577881,2062.469970703125,1504.36962890625,2094.775390625,1537.5655517578125
train,DJI_20250424193045_0048_V_jpeg.rf.8cbf4cd57855744f41a18e3889cb5b55.jpg,barcode,0.6316338181495667,2032.8031005859375,1468.6180419921875,2061.7783203125,1498.716796875
train,DJI_20250424193045_0048_V_jpeg.rf.8cbf4cd57855744f41a18e3889cb5b55.jpg,barcode,0.6121547818183899,1828.090087890625,1442.815185546875,1857.442138671875,1471.41552734375
train,DJI_20250424193045_0048_V_jpeg.rf.8cbf4cd57855744f41a18e3889cb5b55.jpg,barcode,0.5831671953201294,1828.5924072265625,1478.6854248046875,1863.1585693359375,1509.5723876953125
train,DJI_20250424193045_0048_V_jpeg.rf.8cbf4cd57855744f41a18e3889cb5b55.jpg,barcode,0.5783661007881165,1840.0889892578125,1532.5953369140625,1872.8017578125,1562.256103515625
train,DJI_20250424193045_0048_V_jpeg.rf.8cbf4cd57855744f41a18e3889cb5b55.jpg,barcode,0.5651803612709045,2027.063720703125,1530.695068359375,2059.764892578125,1560.476318359375
train,DJI_20250424193045_0048_V_jpeg.rf.8cbf4cd57855744f41a18e3889cb5b55.jpg,barcode,0.4687803089618683,1647.4530029296875,1458.9552001953125,1676.785888671875,1491.3609619140625
train,DJI_20250424193045_0048_V_jpeg.rf.8cbf4cd57855744f41a18e3889cb5b55.jpg,barcode,0.29842159152030945,1826.198974609375,1454.1390380859375,1858.73095703125,1487.25439453125
train,DJI_20250424193045_0048_V_jpeg.rf.8cbf4cd57855744f41a18e3889cb5b55.jpg,barcode,0.2853095233440399,2264.157470703125,1519.895751953125,2291.875244140625,1548.1046142578125
train,DJI_20250424193046_0049_V_jpeg.rf.f22b0de3073c8e7616235f8baa1ae9c9.jpg,pallets,0.8626247048377991,2016.23681640625,1574.0953369140625,2150.119873046875,1847.465087890625
train,DJI_20250424193046_0049_V_jpeg.rf.f22b0de3073c8e7616235f8baa1ae9c9.jpg,pallets,0.8618193864822388,2217.750732421875,1627.2752685546875,2343.423828125,1882.395263671875
train,DJI_20250424193046_0049_V_jpeg.rf.f22b0de3073c8e7616235f8baa1ae9c9.jpg,barcode,0.8407455682754517,2036.74365234375,1686.96875,2067.812255859375,1721.867919921875
train,DJI_20250424193046_0049_V_jpeg.rf.f22b0de3073c8e7616235f8baa1ae9c9.jpg,pallets,0.8239589929580688,1780.2620849609375,1540.5914306640625,1939.948486328125,1822.8958740234375
train,DJI_20250424193046_0049_V_jpeg.rf.f22b0de3073c8e7616235f8baa1ae9c9.jpg,pallets,0.8061584830284119,1602.89453125,1613.065185546875,1744.6807861328125,1802.09375
train,DJI_20250424193046_0049_V_jpeg.rf.f22b0de3073c8e7616235f8baa1ae9c9.jpg,barcode,0.7105113863945007,2230.61083984375,1758.4510498046875,2265.044921875,1788.099609375
train,DJI_20250424193046_0049_V_jpeg.rf.f22b0de3073c8e7616235f8baa1ae9c9.jpg,barcode,0.681471586227417,1648.7081298828125,1729.4630126953125,1681.521240234375,1759.91943359375
train,DJI_20250424193046_0049_V_jpeg.rf.f22b0de3073c8e7616235f8baa1ae9c9.jpg,barcode,0.6434503197669983,2228.3896484375,1792.39453125,2263.252685546875,1821.13525390625
train,DJI_20250424193046_0049_V_jpeg.rf.f22b0de3073c8e7616235f8baa1ae9c9.jpg,barcode,0.6324814558029175,1621.5523681640625,1678.9134521484375,1651.477783203125,1712.027587890625
train,DJI_20250424193046_0049_V_jpeg.rf.f22b0de3073c8e7616235f8baa1ae9c9.jpg,barcode,0.5219866037368774,1813.5943603515625,1700.201416015625,1850.124267578125,1729.4423828125
train,DJI_20250424193046_0049_V_jpeg.rf.f22b0de3073c8e7616235f8baa1ae9c9.jpg,barcode,0.5197203159332275,1817.9542236328125,1663.33203125,1849.51806640625,1694.5208740234375
train,DJI_20250424193046_0049_V_jpeg.rf.f22b0de3073c8e7616235f8baa1ae9c9.jpg,barcode,0.5088822841644287,2073.1181640625,1729.240966796875,2104.2607421875,1759.86572265625
train,DJI_20250424193046_0049_V_jpeg.rf.f22b0de3073c8e7616235f8baa1ae9c9.jpg,barcode,0.4652192294597626,2028.2904052734375,1752.6180419921875,2063.39794921875,1783.6151123046875
train,DJI_20250424193046_0049_V_jpeg.rf.f22b0de3073c8e7616235f8baa1ae9c9.jpg,barcode,0.45647090673446655,1826.3531494140625,1751.1019287109375,1863.6732177734375,1781.80517578125
train,DJI_20250424193046_0049_V_jpeg.rf.f22b0de3073c8e7616235f8baa1ae9c9.jpg,barcode,0.3471382260322571,2288.66748046875,1745.2542724609375,2315.1884765625,1775.068603515625
train,DJI_20250424193046_0049_V_jpeg.rf.f22b0de3073c8e7616235f8baa1ae9c9.jpg,barcode,0.3291895091533661,2070.794677734375,1737.266845703125,2106.6826171875,1767.7647705078125
train,DJI_20250424193046_0049_V_jpeg.rf.f22b0de3073c8e7616235f8baa1ae9c9.jpg,barcode,0.2842472195625305,2228.023193359375,1762.248779296875,2261.169677734375,1791.333984375
train,DJI_20250424193047_0050_V_jpeg.rf.c41dcf52bf10ce0b22b54c7212e9cd1f.jpg,pallets,0.8562620878219604,2019.876708984375,1732.37451171875,2166.262451171875,2042.600341796875
train,DJI_20250424193047_0050_V_jpeg.rf.c41dcf52bf10ce0b22b54c7212e9cd1f.jpg,pallets,0.8530663251876831,1761.0372314453125,1695.135986328125,1922.1317138671875,1999.6947021484375
train,DJI_20250424193047_0050_V_jpeg.rf.c41dcf52bf10ce0b22b54c7212e9cd1f.jpg,pallets,0.8313713073730469,2234.330322265625,1800.482177734375,2379.876708984375,2081.1044921875
train,DJI_20250424193047_0050_V_jpeg.rf.c41dcf52bf10ce0b22b54c7212e9cd1f.jpg,pallets,0.8153801560401917,1564.3897705078125,1770.29296875,1722.352783203125,1981.0438232421875
